intron_ID,gene,sample_prefix,Ave,SE
VII 439096 439325 +,RPL30,UPF1,4.380926666666667e-4,7.851128152550932e-5
VII 439098 439295 +,RPL30,U_R,6.69e-5,7.502666192761079e-6
VII 439098 439295 +,RPL30,UPF1,2.48e-5,7.1000000000000015e-6
VII 439098 439323 +,RPL30,RRP6,3.4556666666666665e-4,1.9934903229706888e-5
VII 439098 439323 +,RPL30,U_R,0.006013580333333333,1.654060132334306e-4
VII 439098 439323 +,RPL30,UPF1,0.0053011916666666666,7.976988158725363e-5
VII 439100 439294 +,RPL30,RRP6,9.6091e-5,1.3899341027545157e-5
VII 439100 439294 +,RPL30,U_R,5.338023333333334e-4,2.1221169872977717e-5
VII 439100 439294 +,RPL30,UPF1,4.484406666666666e-4,4.343833815626212e-5
VII 439100 439313 +,RPL30,RRP6,1.5934800000000002e-4,6.354461517180929e-5
VII 439100 439313 +,RPL30,U_R,0.0015483683333333334,1.2129844988887715e-4
VII 439100 439313 +,RPL30,UPF1,9.374909999999999e-4,3.8819707894315725e-5
VII 439100 439323 +,RPL30,RRP6,0.0012606030000000001,6.270030034218338e-5
VII 439100 439323 +,RPL30,U_R,0.0013015513333333333,1.2506980805445327e-4
VII 439100 439323 +,RPL30,UPF1,0.00111581,4.2418216986730334e-5
VII 439103 439323 +,RPL30,RRP6,2.62e-5,6.7801179930735725e-6
VII 439103 439323 +,RPL30,U_R,5.2833333333333335e-5,1.6531014622352874e-5
VII 497339 497458 -,EFM5,RRP6,0.0048446655,0.0034748024999999997
VII 497339 497458 -,EFM5,UPF1,0.002608676,0.0012178550000000001
VII 497371 497458 -,EFM5,UPF1,0.003688507,0.002328723079869381
VII 497373 497458 -,EFM5,RRP6,0.0023874825,9.403045e-4
VII 497373 497458 -,EFM5,UPF1,0.009894023666666666,0.004750244104545658
VII 497893 497999 -,EFM5,U_R,0.0027182960000000003,3.87294e-4
VII 497893 497999 -,EFM5,UPF1,0.002553938,0.0013968793530900704
VII 497903 497999 -,EFM5,U_R,0.010496861,9.703612488410354e-4
VII 497903 497999 -,EFM5,UPF1,0.010507722333333334,1.4285247521520606e-4
VII 534474 534781 -,YGR027C_five_prime_UTR_intron,RRP6,0.085271272,9.301977286536063e-4
VII 534474 534781 -,YGR027C_five_prime_UTR_intron,U_R,0.072800089,0.0027047945384151323
VII 534474 534781 -,YGR027C_five_prime_UTR_intron,UPF1,0.08167999766666667,0.0012866732236412814
VII 543639 543755 +,ERV1,U_R,0.002845753,2.7258527819626165e-4
VII 543639 543755 +,ERV1,UPF1,0.003064044,0.0019246700145576473
VII 543639 543788 +,ERV1,RRP6,0.004180097,8.732800000000023e-5
VII 543639 543788 +,ERV1,U_R,0.014261161333333333,0.0017953165302416112
VII 543639 543788 +,ERV1,UPF1,0.013915562666666666,0.003403465749244943
VII 555831 556109 +,RPL26B,RRP6,0.045518547,0.045390544
VII 555831 556109 +,RPL26B,U_R,4.2165666666666666e-4,6.075079190247464e-5
VII 555831 556109 +,RPL26B,UPF1,7.75013e-4,1.1280738623423556e-4
VII 555831 556291 +,RPL26B,U_R,8.889233333333334e-5,2.7519809085658855e-5
VII 555831 556291 +,RPL26B,UPF1,8.7159e-5,3.300536505378078e-5
VII 555831 556297 +,RPL26B,U_R,9.4344e-5,2.8023439046626667e-5
VII 555831 556297 +,RPL26B,UPF1,1.8979566666666665e-4,1.517126123446711e-5
VII 555831 556304 +,RPL26B,RRP6,4.725e-5,2.595e-5
VII 555831 556304 +,RPL26B,U_R,6.5125e-5,3.6625e-5
VII 555831 556323 +,RPL26B,U_R,3.303196666666667e-4,1.1340112624710176e-4
VII 555831 556323 +,RPL26B,UPF1,3.27245e-4,1.7716000000000005e-5
VII 555831 556326 +,RPL26B,UPF1,2.40053e-4,1.0949054605916136e-4
VII 555831 556399 +,RPL26B,UPF1,0.0107512465,0.0035215314999999994
VII 556128 556307 +,RPL26B,RRP6,0.0227486225,0.022705922499999996
VII 556128 556307 +,RPL26B,U_R,2.4216266666666667e-4,9.249981101662376e-5
VII 556128 556307 +,RPL26B,UPF1,2.3393699999999998e-4,6.100925307142625e-5
VII 556132 556307 +,RPL26B,U_R,7.740000000000001e-5,2.04e-5
VII 556132 556307 +,RPL26B,UPF1,4.41e-5,9.999999999999904e-8
VII 556156 556307 +,RPL26B,RRP6,0.015173881666666666,0.0151403325882944
VII 556156 556307 +,RPL26B,U_R,1.1665933333333334e-4,4.4060042220184544e-5
VII 556156 556307 +,RPL26B,UPF1,1.16958e-4,1.538009587096258e-5
VII 62064 62189 +,TAN1,RRP6,0.0017452664999999998,5.404475e-4
VII 62064 62189 +,TAN1,U_R,0.0024151800000000003,8.812307680989886e-4
VII 62064 62189 +,TAN1,UPF1,0.0021790950000000003,0.001067955946879989
VII 62132 62183 +,TAN1,RRP6,0.010876969666666667,0.002295997330207967
VII 62132 62183 +,TAN1,U_R,0.12267916766666667,0.0062564218706678875
VII 62132 62183 +,TAN1,UPF1,0.134533456,0.002540567566189553
VII 62132 62196 +,TAN1,RRP6,0.013987271333333334,0.0021526431117283346
VII 62132 62196 +,TAN1,U_R,0.115574436,0.00583634227163061
VII 62132 62196 +,TAN1,UPF1,0.12616845866666665,0.010568248452124793
VII 62132 62214 +,TAN1,RRP6,0.0023465955,0.0011417765
VII 62132 62214 +,TAN1,U_R,0.008719701333333333,8.077340241037131e-4
VII 62132 62214 +,TAN1,UPF1,0.013217014666666667,7.678559964538349e-4
VII 727039 727355 +,RPS23A,U_R,1.71399e-4,6.234399999999998e-5
VII 727039 727355 +,RPS23A,UPF1,9.710033333333332e-5,1.7926051808595345e-5
VII 727039 727385 +,RPS23A,RRP6,9.20735e-5,1.5073499999999996e-5
VII 727039 727385 +,RPS23A,U_R,3.7038399999999997e-4,6.006657165456786e-5
VII 727039 727385 +,RPS23A,UPF1,4.3417166666666666e-4,8.03461849049336e-5
VII 727039 727510 +,RPS23A,RRP6,2.1625266666666667e-4,4.6092487277694674e-5
VII 727039 727510 +,RPS23A,U_R,1.44652e-4,4.119803657133837e-5
VII 727039 727510 +,RPS23A,UPF1,2.0565533333333333e-4,9.290713198374195e-5
VII 727204 727357 +,RPS23A,RRP6,4.574905e-4,3.860905e-4
VII 727204 727357 +,RPS23A,U_R,7.78775e-5,3.1177500000000004e-5
VII 727204 727357 +,RPS23A,UPF1,4.37448e-4,2.0890790177492091e-4
VII 72845 73137 -,OST5,RRP6,0.0011020259999999999,5.2707999999999936e-5
VII 72845 73137 -,OST5,U_R,0.0029822825,0.0011287144999999998
VII 72845 73137 -,OST5,UPF1,0.0020330599999999997,0.0010668145300914932
VII 72985 73137 -,OST5,RRP6,0.002626528,6.856554051054608e-4
VII 72985 73137 -,OST5,U_R,0.022080172500000002,4.974385000000008e-4
VII 72985 73137 -,OST5,UPF1,0.017783603666666665,0.0011660091795878417
VII 787691 788178 -,YGR148C_five_prime_UTR_intron,RRP6,3.815375e-4,1.773095e-4
VII 787691 788178 -,YGR148C_five_prime_UTR_intron,UPF1,2.04515e-4,1.0381e-4
VII 787784 788178 -,YGR148C_five_prime_UTR_intron,RRP6,0.008592795333333333,7.505408018332144e-4
VII 787784 788178 -,YGR148C_five_prime_UTR_intron,U_R,0.009362904666666666,7.391532704940913e-4
VII 787784 788178 -,YGR148C_five_prime_UTR_intron,UPF1,0.01039163,3.0205650829604673e-4
VII 787787 787866 -,YGR148C_five_prime_UTR_intron,RRP6,1.7767966666666667e-4,6.433713396718192e-5
VII 787787 787866 -,YGR148C_five_prime_UTR_intron,U_R,2.32399e-4,9.001241081095429e-6
VII 787787 787866 -,YGR148C_five_prime_UTR_intron,UPF1,1.5162850000000001e-4,5.0923499999999994e-5
VII 787787 788015 -,YGR148C_five_prime_UTR_intron,RRP6,4.09704e-4,1.449617695440192e-4
VII 787787 788015 -,YGR148C_five_prime_UTR_intron,U_R,0.0015849466666666668,1.354550651216525e-4
VII 787787 788015 -,YGR148C_five_prime_UTR_intron,UPF1,0.0017592103333333334,1.999926678408764e-4
VII 787787 788678 -,YGR148C_five_prime_UTR_intron,RRP6,0.058823613999999996,0.014699044534184061
VII 787787 788678 -,YGR148C_five_prime_UTR_intron,U_R,0.030968154666666668,0.01583361212268776
VII 787787 788678 -,YGR148C_five_prime_UTR_intron,UPF1,0.06775733733333333,0.016745547456461438
VII 787800 788178 -,YGR148C_five_prime_UTR_intron,RRP6,6.799589999999999e-4,2.8362656091828446e-4
VII 787800 788178 -,YGR148C_five_prime_UTR_intron,U_R,5.08574e-4,9.214353096663922e-5
VII 787800 788178 -,YGR148C_five_prime_UTR_intron,UPF1,8.45823e-4,2.354103043390412e-4
VII 920660 921114 +,RPS0A,RRP6,2.8896900000000003e-4,1.1276817595403414e-4
VII 920660 921114 +,RPS0A,U_R,1.9967433333333332e-4,1.1227553573884404e-4
VII 920660 921114 +,RPS0A,UPF1,2.24644e-4,1.211026381876134e-4
VII 920665 921108 +,RPS0A,U_R,2.2256266666666668e-4,4.7813963003615494e-5
VII 920665 921108 +,RPS0A,UPF1,2.11015e-4,5.616799999999999e-5
VII 920665 921113 +,RPS0A,RRP6,3.606533333333334e-4,7.533478911351502e-5
VII 920665 921113 +,RPS0A,U_R,1.5248566666666667e-4,5.6490455418986e-5
VII 920665 921113 +,RPS0A,UPF1,2.1703166666666666e-4,3.4212988626803385e-5
VII 920665 921129 +,RPS0A,RRP6,1.24208e-4,4.665668866661385e-5
VII 920665 921129 +,RPS0A,U_R,0.001020276,2.607014919967535e-4
VII 920665 921129 +,RPS0A,UPF1,0.0014446673333333333,8.82599991621975e-5
VIII 104402 104803 +,RPL14B,U_R,1.8279800000000002e-4,2.730999999999998e-6
VIII 104402 104803 +,RPL14B,UPF1,1.79055e-4,4.957763514260572e-5
VIII 104408 104806 +,RPL14B,RRP6,4.13647e-4,1.2689904596305417e-4
VIII 104408 104806 +,RPL14B,U_R,3.7695333333333334e-4,4.607214969419644e-5
VIII 104408 104806 +,RPL14B,UPF1,3.1099766666666667e-4,4.939603341812421e-5
VIII 126543 127112 +,RPL27A,UPF1,8.42875e-5,2.4787499999999993e-5
VIII 126548 127112 +,RPL27A,RRP6,7.704733333333333e-5,4.5223221620952415e-5
VIII 126548 127112 +,RPL27A,U_R,6.223763333333334e-4,1.0778584713887276e-4
VIII 126548 127112 +,RPL27A,UPF1,4.29925e-4,1.4328677530160743e-4
VIII 126552 126829 +,RPL27A,RRP6,8.777233333333333e-5,2.5194944574479837e-5
VIII 126552 126829 +,RPL27A,U_R,6.55e-5,3.4e-5
VIII 126552 126829 +,RPL27A,UPF1,7.6485e-5,2.5557827731114657e-5
VIII 126556 127112 +,RPL27A,U_R,9.7e-5,2.4999999999999998e-6
VIII 126556 127112 +,RPL27A,UPF1,1.0309366666666667e-4,4.3894008400286756e-5
VIII 129529 129630 +,VPS29,RRP6,0.004848158,0.0028441499999999997
VIII 129529 129630 +,VPS29,U_R,0.007839049333333334,0.0039921713273355945
VIII 129529 129630 +,VPS29,UPF1,0.004172219666666667,0.0014927800553482232
VIII 138237 138408 -,YSC84,RRP6,0.012756921,0.003344979022243787
VIII 138237 138408 -,YSC84,U_R,0.04016710033333333,0.004180496384849546
VIII 138237 138408 -,YSC84,UPF1,0.034231744,0.00878020943003835
VIII 138257 138408 -,YSC84,RRP6,0.04127202533333334,0.006935614213282108
VIII 138257 138408 -,YSC84,U_R,0.104048579,0.016901925662843008
VIII 138257 138408 -,YSC84,UPF1,0.14167557233333333,0.009498634314879805
VIII 138261 138408 -,YSC84,U_R,0.00485467,0.0018933301667298642
VIII 138261 138408 -,YSC84,UPF1,0.008429181333333334,0.0023029047328718237
VIII 148110 148666 -,RPS27B,RRP6,7.391823333333334e-4,1.3756177891930755e-4
VIII 148110 148666 -,RPS27B,U_R,0.001304756,1.3987000000000025e-5
VIII 148110 148666 -,RPS27B,UPF1,0.0012761566666666666,2.3757163316379153e-4
VIII 148114 148664 -,RPS27B,RRP6,2.0677e-4,6.113800000000001e-5
VIII 148114 148664 -,RPS27B,U_R,3.294353333333333e-4,1.6213572081986676e-4
VIII 148114 148664 -,RPS27B,UPF1,2.1453766666666666e-4,4.7483961721593725e-5
VIII 148117 148228 -,RPS27B,U_R,7.1922e-5,4.0421999999999993e-5
VIII 148117 148508 -,RPS27B,RRP6,3.01596e-4,1.1422278750027656e-4
VIII 148117 148508 -,RPS27B,U_R,9.532869999999999e-4,1.961042434072586e-4
VIII 148117 148508 -,RPS27B,UPF1,0.001083659,1.0121117553083419e-4
VIII 148118 148669 -,RPS27B,RRP6,3.135e-5,2.1499999999999997e-6
VIII 148118 148669 -,RPS27B,U_R,4.3849999999999995e-5,1.2349999999999999e-5
VIII 148118 148669 -,RPS27B,UPF1,1.381465e-4,2.15925e-5
VIII 148151 148666 -,RPS27B,RRP6,3.3700766666666665e-4,1.3704993140012067e-4
VIII 148151 148666 -,RPS27B,U_R,9.29217e-4,1.8416390134967637e-4
VIII 148151 148666 -,RPS27B,UPF1,0.0011118993333333333,9.183609694147746e-5
VIII 251156 251258 +,PTC7,RRP6,0.002619596,6.857599999999987e-5
VIII 251156 251258 +,PTC7,UPF1,0.04289360933333333,0.005993552833800454
VIII 251156 251458 +,PTC7,RRP6,0.0072784953333333334,0.0025489860875535283
VIII 251156 251458 +,PTC7,U_R,0.008881579,0.0036184209999999997
VIII 251156 251458 +,PTC7,UPF1,0.014141651333333333,0.004188435018801984
VIII 251156 251464 +,PTC7,UPF1,0.002019412,8.142800000000003e-5
VIII 255668 255750 -,NMD2,U_R,0.0059821375,9.946065e-4
VIII 255668 255750 -,NMD2,UPF1,0.005036776333333333,0.0013510093075433558
VIII 255675 255750 -,NMD2,RRP6,0.0029879859999999998,2.4825999999999993e-4
VIII 255675 255750 -,NMD2,U_R,0.003816902666666667,0.0015868612585370461
VIII 255675 255750 -,NMD2,UPF1,0.010729720666666666,0.0029785120665106898
VIII 255677 255750 -,NMD2,U_R,0.005909223333333333,0.0017963071604173875
VIII 298360 298483 -,YHR097C,RRP6,0.0022199769999999997,2.217499999999993e-5
VIII 298360 298483 -,YHR097C,U_R,0.008092508666666666,0.001848964039990172
VIII 298360 298483 -,YHR097C,UPF1,0.005120451666666667,9.782292427020596e-4
VIII 298381 298484 -,YHR097C,RRP6,0.00728022,0.0015109889999999997
VIII 298381 298484 -,YHR097C,U_R,0.018195750666666666,0.008805709925401535
VIII 298381 298484 -,YHR097C,UPF1,0.0157734985,9.951750000000008e-5
VIII 298387 298484 -,YHR097C,RRP6,0.003021978,8.24176e-4
VIII 298387 298484 -,YHR097C,U_R,0.004643254,0.00208361382031324
VIII 298387 298484 -,YHR097C,UPF1,0.004134258333333333,0.001069486463235562
VIII 298423 298484 -,YHR097C,RRP6,0.006150314666666667,0.002139968016113507
VIII 298423 298484 -,YHR097C,U_R,0.007059292333333333,0.0024454451982740847
VIII 298423 298484 -,YHR097C,UPF1,0.007720485000000001,0.001803325
VIII 315790 315858 -,BIG1,RRP6,0.013117717000000001,0.006611717408727429
VIII 315790 315858 -,BIG1,U_R,0.017446336666666666,0.002925041318529155
VIII 315790 315858 -,BIG1,UPF1,0.007575940333333333,1.9092382704832234e-4
VIII 315796 315858 -,BIG1,UPF1,0.0091887205,0.0052517125
VIII 354808 354955 +,EPT1,U_R,0.008019354499999999,7.333804999999998e-4
VIII 354808 354955 +,EPT1,UPF1,0.007310749,0.0032069747390768453
VIII 382307 382629 -,RPL42B,UPF1,1.26554e-4,3.6753999999999994e-5
VIII 498708 498786 -,NBL1,RRP6,0.09207813033333333,0.011528851919045865
VIII 498708 498786 -,NBL1,U_R,0.08498315066666666,0.009869015981234304
VIII 505244 505516 -,RPS4B,RRP6,7.283e-5,2.3462691661444136e-5
VIII 505244 505516 -,RPS4B,U_R,0.0013096256666666668,1.2089636254982102e-4
VIII 505244 505516 -,RPS4B,UPF1,0.001546605,4.137359999999999e-4
VIII 505247 505515 -,RPS4B,RRP6,9.418366666666667e-5,2.0740998853585728e-5
VIII 505247 505515 -,RPS4B,U_R,1.2008050000000001e-4,7.95805e-5
VIII 505270 505516 -,RPS4B,U_R,1.4092433333333333e-4,5.595484109033324e-5
X 156770 157249 -,RPS21B,RRP6,1.3631800000000002e-4,1.2425000000000004e-5
X 156770 157249 -,RPS21B,U_R,2.15764e-4,4.594558216339557e-5
X 156770 157249 -,RPS21B,UPF1,3.24938e-4,1.0353067605304236e-4
X 156789 157249 -,RPS21B,U_R,1.21956e-4,5.355600000000001e-5
X 156789 157249 -,RPS21B,UPF1,1.800975e-4,1.135975e-4
X 156791 157250 -,RPS21B,RRP6,5.575e-5,6.15e-6
X 156791 157250 -,RPS21B,U_R,9.367366666666666e-5,5.902423846842734e-5
X 156791 157250 -,RPS21B,UPF1,7.473333333333332e-5,2.1186657226765256e-5
X 172413 172752 -,YJL130C_five_prime_UTR_intron,RRP6,0.091878185,0.012337048332796034
X 172413 172752 -,YJL130C_five_prime_UTR_intron,U_R,0.09217197533333334,0.007044867456912785
X 172413 172752 -,YJL130C_five_prime_UTR_intron,UPF1,0.08719029866666667,0.004923971292521832
X 172437 172752 -,YJL130C_five_prime_UTR_intron,RRP6,0.0021118823333333334,8.222144543338097e-4
X 172440 172752 -,YJL130C_five_prime_UTR_intron,RRP6,0.005782753666666666,4.855573606830036e-4
X 172440 172752 -,YJL130C_five_prime_UTR_intron,U_R,0.008025669333333332,0.002390428777345627
X 172440 172752 -,YJL130C_five_prime_UTR_intron,UPF1,0.006853337333333333,8.820603988845917e-4
X 387349 387449 -,BET4,U_R,0.019009260666666666,0.0023670649377289547
X 387349 387449 -,BET4,UPF1,0.04423914933333333,0.012458149578775765
X 387378 387435 -,BET4,U_R,0.008079895,4.7277239911963274e-4
X 387378 387435 -,BET4,UPF1,0.016625073666666667,0.006245916510542558
X 435228 435325 +,PRE3,U_R,0.0010584265,6.674965e-4
X 435228 435325 +,PRE3,UPF1,6.201635e-4,1.8857049999999995e-4
X 435228 435327 +,PRE3,RRP6,6.056615e-4,2.0405550000000003e-4
X 435228 435327 +,PRE3,U_R,0.00434054,5.663951035284468e-4
X 435228 435327 +,PRE3,UPF1,0.002568586333333333,6.371310301956036e-4
X 435228 435429 +,PRE3,RRP6,0.001007268,1.9755099999999994e-4
X 435228 435429 +,PRE3,U_R,7.295029999999999e-4,3.257038930260634e-4
X 435228 435429 +,PRE3,UPF1,0.0011096245,7.052574999999999e-4
X 435228 435469 +,PRE3,RRP6,0.0013054076666666665,5.876227192375318e-4
X 435228 435469 +,PRE3,U_R,7.295029999999999e-4,3.257038930260634e-4
X 435228 435469 +,PRE3,UPF1,0.0011713423333333333,4.118314437405727e-4
X 435232 435343 +,PRE3,U_R,0.0036386563333333337,0.001630809758149852
X 435232 435343 +,PRE3,UPF1,0.0022638276666666667,0.0011214688048207634
X 469184 469321 -,REC107,U_R,0.14285714249999998,0.07142857149999998
X 469184 469321 -,REC107,UPF1,0.11944444433333333,0.010015420132580498
X 469184 469405 -,REC107,RRP6,0.4166666666666667,0.169148192751537
X 469184 469405 -,REC107,U_R,1.0502645503333334,0.23262378770777892
X 469184 469405 -,REC107,UPF1,2.861111111,1.0471448542923696
X 469184 469411 -,REC107,UPF1,0.20555555566666667,0.07092858508456774
X 50269 50435 -,NCE101,RRP6,0.017503518,0.003093691239153858
X 50269 50435 -,NCE101,U_R,0.014917304666666666,0.006716602546876765
X 50269 50435 -,NCE101,UPF1,0.018718491333333333,0.009796730798245189
X 50322 50411 -,NCE101,U_R,0.0111649075,0.0043389685
X 50322 50411 -,NCE101,UPF1,0.007935098333333333,0.002179464875190646
X 50344 50411 -,NCE101,RRP6,0.0074479915,0.0030232124999999997
X 50344 50411 -,NCE101,U_R,0.015931389666666667,0.0040099868963714555
X 50344 50411 -,NCE101,UPF1,0.0052913813333333335,0.0012337238196293279
X 608483 608581 +,RPL43B,RRP6,0.004748047,0.004578181
X 608483 608581 +,RPL43B,U_R,0.0052624544999999995,0.005066183499999999
X 608483 608581 +,RPL43B,UPF1,0.0042153655,0.0038913735
X 702781 703054 -,RPS4A,RRP6,9.1849e-5,3.193119542077935e-5
X 702781 703054 -,RPS4A,U_R,5.9850000000000005e-5,2.2350000000000005e-5
X 702781 703054 -,RPS4A,UPF1,3.655e-5,8.500000000000002e-7
X 702798 703053 -,RPS4A,RRP6,5.47e-5,1.9900335005555397e-5
X 702798 703053 -,RPS4A,U_R,1.1968700000000001e-4,4.4787e-5
X 702798 703053 -,RPS4A,UPF1,7.451466666666667e-5,3.752217409005566e-5
X 73797 74216 +,RPS14B,RRP6,0.0018918153333333334,7.300907682163758e-4
X 73797 74216 +,RPS14B,U_R,0.0012268183333333333,5.01542337320368e-4
X 73797 74216 +,RPS14B,UPF1,0.00169371,3.409196358562137e-4
X 74081 74204 +,RPS14B,RRP6,0.001035658,2.889999434723128e-4
X 74081 74204 +,RPS14B,U_R,3.07304e-4,8.752e-6
X 74081 74204 +,RPS14B,UPF1,1.393635e-4,2.2349999999999538e-7
X 74099 74204 +,RPS14B,RRP6,3.60203e-4,9.5793e-5
X 74099 74204 +,RPS14B,U_R,3.60843e-4,2.1156699999999996e-4
X 74114 74204 +,RPS14B,RRP6,0.044817288999999996,0.005102556363185942
X 74114 74204 +,RPS14B,U_R,0.034650365333333336,0.001580761088684429
X 74114 74204 +,RPS14B,UPF1,0.006046088333333334,0.0010111018612042894
X 75554 76324 +,RPL39,U_R,1.16644e-4,2.9649621740139174e-5
X 75554 76324 +,RPL39,UPF1,1.24335e-4,4.2235e-5
X 75941 76326 +,RPL39,RRP6,1.3262849999999999e-4,4.522849999999999e-5
X 75941 76326 +,RPL39,U_R,2.89239e-4,1.2414862998438606e-4
X 75941 76326 +,RPL39,UPF1,2.0519e-4,1.2319e-4
X 91003 91411 +,RPL17B,U_R,0.001187435,4.734039999999999e-4
X 91003 91411 +,RPL17B,UPF1,0.001809641,3.685000000000001e-4
X 91052 91461 +,RPL17B,RRP6,0.083421837,0.08324482999999999
X 91095 91256 +,RPL17B,RRP6,0.38894388900000004,0.3888613890154297
X 91095 91256 +,RPL17B,U_R,3.499615e-4,8.772350000000001e-5
X 91095 91256 +,RPL17B,UPF1,7.72e-5,5.999999999999943e-7
X 91095 91406 +,RPL17B,UPF1,9.150475e-4,5.260935e-4
X 91095 91424 +,RPL17B,RRP6,0.22238717833333332,0.22213974457848068
X 91095 91424 +,RPL17B,U_R,2.879285e-4,6.908650000000002e-5
X 91095 91424 +,RPL17B,UPF1,2.56799e-4,6.981275796729421e-5
XI 109486 109883 +,RPL17A,U_R,0.004322163,0.0010699824572075935
XI 109486 109883 +,RPL17A,UPF1,0.0022802119999999998,0.0011626297235325326
XI 109526 109883 +,RPL17A,UPF1,5.293285e-4,4.058335e-4
XI 109546 109883 +,RPL17A,RRP6,0.045712662,0.045196428999999996
XI 109546 109883 +,RPL17A,U_R,5.58746e-4,3.58265e-4
XI 109546 109883 +,RPL17A,UPF1,5.410575e-4,3.540254999999999e-4
XI 109578 109890 +,RPL17A,RRP6,0.36416643833333334,0.3633713521730372
XI 109578 109890 +,RPL17A,U_R,0.0010902736666666666,1.0662742506712074e-4
XI 109578 109890 +,RPL17A,UPF1,8.376816666666666e-4,1.3492274908916499e-4
XI 109578 109966 +,RPL17A,RRP6,0.030443020666666668,0.0302330430883455
XI 109578 109966 +,RPL17A,U_R,1.4485966666666667e-4,3.9703311475380884e-5
XI 109580 109885 +,RPL17A,RRP6,2.76593e-4,2.19193e-4
XI 109580 109885 +,RPL17A,U_R,1.16752e-4,1.559480259573683e-5
XI 109580 109885 +,RPL17A,UPF1,1.5824600000000002e-4,3.3558e-5
XI 109594 109881 +,RPL17A,RRP6,0.090940091,0.090878091
XI 109594 109881 +,RPL17A,U_R,2.3890666666666666e-4,9.459677682728472e-5
XI 109594 109881 +,RPL17A,UPF1,2.30649e-4,4.451499918379571e-5
XI 155272 155613 +,APE2,U_R,0.02658584933333333,0.011337857506935285
XI 155272 155613 +,APE2,UPF1,0.025937582,0.008568428743662536
XI 155272 155619 +,APE2,U_R,0.0162462775,0.0010947624999999986
XI 155272 155619 +,APE2,UPF1,0.008710631666666666,0.0031728947182388693
XI 155272 155622 +,APE2,RRP6,0.0035279265,2.599525000000001e-4
XI 155272 155622 +,APE2,U_R,0.021611406,0.004639717444793416
XI 155272 155622 +,APE2,UPF1,0.033407648666666664,0.006579823456049494
XI 155272 155629 +,APE2,RRP6,0.012516761666666666,5.76695565503537e-4
XI 155272 155629 +,APE2,U_R,0.07706443233333334,0.019280271337926605
XI 155272 155629 +,APE2,UPF1,0.05706542766666666,0.009883648059861843
XI 158616 158973 +,RPS27A,RRP6,4.5703949999999997e-4,1.2895549999999997e-4
XI 158616 158973 +,RPS27A,U_R,0.004130385,3.873675064573692e-4
XI 158616 158973 +,RPS27A,UPF1,0.004651966666666667,4.903150847887962e-4
XI 158770 158966 +,RPS27A,RRP6,0.004136961,0.0035509659999999996
XI 158770 158966 +,RPS27A,U_R,0.0019257109999999999,0.0016584020720369153
XI 166400 166484 +,YKL150W_five_prime_UTR_intron,RRP6,0.081585082,0.020979021
XI 166400 166484 +,YKL150W_five_prime_UTR_intron,U_R,0.06739710066666667,0.015324003934008247
XI 166400 166484 +,YKL150W_five_prime_UTR_intron,UPF1,0.07301587300000001,0.02026531019386865
XI 166400 166502 +,YKL150W_five_prime_UTR_intron,U_R,0.044106114333333335,0.012809224740748124
XI 166400 166502 +,YKL150W_five_prime_UTR_intron,UPF1,0.061904762,0.0047619049999999994
XI 166400 166516 +,YKL150W_five_prime_UTR_intron,RRP6,0.576146076,0.12375978518975103
XI 166400 166516 +,YKL150W_five_prime_UTR_intron,U_R,0.5382357553333333,0.02035914476007789
XI 166400 166516 +,YKL150W_five_prime_UTR_intron,UPF1,0.4206349206666667,0.1172993317622569
XI 166400 166535 +,YKL150W_five_prime_UTR_intron,RRP6,0.1079545455,0.0170454545
XI 166400 166535 +,YKL150W_five_prime_UTR_intron,U_R,0.017879949,6.385699999999998e-4
XI 166400 166535 +,YKL150W_five_prime_UTR_intron,UPF1,0.041269841,0.007936508
XI 166447 166516 +,YKL150W_five_prime_UTR_intron,RRP6,0.419944639,0.038150765811364576
XI 166447 166516 +,YKL150W_five_prime_UTR_intron,U_R,0.4447469246666667,0.06333053561459927
XI 166447 166516 +,YKL150W_five_prime_UTR_intron,UPF1,0.7269841266666667,0.058083093533287056
XI 283096 283396 +,TEF4,U_R,0.0026701276666666668,3.4952614401087534e-4
XI 283096 283396 +,TEF4,UPF1,0.001898301,0.0013610419999999998
XI 283096 283422 +,TEF4,RRP6,6.014216666666667e-4,4.2687486413246577e-4
XI 283096 283422 +,TEF4,U_R,2.0539e-4,1.7691000000000004e-5
XI 283096 283422 +,TEF4,UPF1,0.0015672686666666667,7.285361508569389e-4
XI 283096 284525 +,TEF4,RRP6,4.1083233333333335e-4,1.3517496210755075e-4
XI 283096 284525 +,TEF4,U_R,4.1078100000000004e-4,3.538200000000001e-5
XI 283096 284525 +,TEF4,UPF1,8.1826e-5,2.5625999999999998e-5
XI 283097 283422 +,TEF4,RRP6,0.0018414513333333332,3.832394773273118e-4
XI 283097 283422 +,TEF4,U_R,0.0019114639999999999,3.364555073126312e-4
XI 283097 283422 +,TEF4,UPF1,0.001966433666666667,1.0763953247503653e-4
XI 283318 283421 +,TEF4,U_R,1.82571e-4,1.1487099999999996e-4
XI 283318 283421 +,TEF4,UPF1,1.099215e-4,2.4695000000000007e-6
XI 430456 430654 -,SFT1,RRP6,0.0061676145,0.0023940295
XI 430456 430654 -,SFT1,UPF1,0.004855137,0.002227016
XI 432031 432432 +,RPL14A,RRP6,3.793333333333333e-5,9.981705487763323e-6
XI 432031 432432 +,RPL14A,U_R,1.18276e-4,1.724966890503506e-5
